"Step","cnn_dr_0.9 - val loss","cnn_dr_0.9 - val loss__MIN","cnn_dr_0.9 - val loss__MAX","cnn_dr_0.8 - val loss","cnn_dr_0.8 - val loss__MIN","cnn_dr_0.8 - val loss__MAX","cnn_dr_0.7 - val loss","cnn_dr_0.7 - val loss__MIN","cnn_dr_0.7 - val loss__MAX","cnn_dr_0.6 - val loss","cnn_dr_0.6 - val loss__MIN","cnn_dr_0.6 - val loss__MAX","cnn_dr_0.5 - val loss","cnn_dr_0.5 - val loss__MIN","cnn_dr_0.5 - val loss__MAX","cnn_dr_0.4 - val loss","cnn_dr_0.4 - val loss__MIN","cnn_dr_0.4 - val loss__MAX","cnn_dr_0.3 - val loss","cnn_dr_0.3 - val loss__MIN","cnn_dr_0.3 - val loss__MAX","cnn_dr_0.2 - val loss","cnn_dr_0.2 - val loss__MIN","cnn_dr_0.2 - val loss__MAX","cnn_dr_0.1 - val loss","cnn_dr_0.1 - val loss__MIN","cnn_dr_0.1 - val loss__MAX"
"54","1.6353475642204285","1.6353475642204285","1.6353475642204285","1.1146075963973998","1.1146075963973998","1.1146075963973998","0.9034425240755081","0.9034425240755081","0.9034425240755081","0.7986828738451004","0.7986828738451004","0.7986828738451004","0.7400983846187592","0.7400983846187592","0.7400983846187592","0.7852060008049011","0.7852060008049011","0.7852060008049011","0.8534302777051925","0.8534302777051925","0.8534302777051925","1.048933591246605","1.048933591246605","1.048933591246605","1.2699020466208457","1.2699020466208457","1.2699020466208457"
"55","1.6102217257022857","1.6102217257022857","1.6102217257022857","1.0851191520690917","1.0851191520690917","1.0851191520690917","0.8978840506076813","0.8978840506076813","0.8978840506076813","0.7918871653079986","0.7918871653079986","0.7918871653079986","0.7381317365169525","0.7381317365169525","0.7381317365169525","0.787018980383873","0.787018980383873","0.787018980383873","0.8770194137096405","0.8770194137096405","0.8770194137096405","1.0393475094437599","1.0393475094437599","1.0393475094437599","1.2937027019262315","1.2937027019262315","1.2937027019262315"
"56","1.599909155368805","1.599909155368805","1.599909155368805","1.069763280749321","1.069763280749321","1.069763280749321","0.9098643785715104","0.9098643785715104","0.9098643785715104","0.8032816511392593","0.8032816511392593","0.8032816511392593","0.7567494201660157","0.7567494201660157","0.7567494201660157","0.7884970533847809","0.7884970533847809","0.7884970533847809","0.8724561920762062","0.8724561920762062","0.8724561920762062","1.0682802563905716","1.0682802563905716","1.0682802563905716","1.302048824429512","1.302048824429512","1.302048824429512"
"57","1.6424569749832154","1.6424569749832154","1.6424569749832154","1.0887190461158753","1.0887190461158753","1.0887190461158753","0.9013784825801849","0.9013784825801849","0.9013784825801849","0.801470291018486","0.801470291018486","0.801470291018486","0.7427218502759934","0.7427218502759934","0.7427218502759934","0.7861054956912994","0.7861054956912994","0.7861054956912994","0.8586638706922531","0.8586638706922531","0.8586638706922531","1.0381171610951423","1.0381171610951423","1.0381171610951423","1.3505846893787383","1.3505846893787383","1.3505846893787383"
"58","1.597138773202896","1.597138773202896","1.597138773202896","1.0922145557403564","1.0922145557403564","1.0922145557403564","0.8858210122585297","0.8858210122585297","0.8858210122585297","0.8076714491844177","0.8076714491844177","0.8076714491844177","0.7455860757827759","0.7455860757827759","0.7455860757827759","0.7829638820886612","0.7829638820886612","0.7829638820886612","0.9023888316750527","0.9023888316750527","0.9023888316750527","1.1087156236171722","1.1087156236171722","1.1087156236171722","1.3502878779172898","1.3502878779172898","1.3502878779172898"
"59","1.6051286935806275","1.6051286935806275","1.6051286935806275","1.1009928196668626","1.1009928196668626","1.1009928196668626","0.8858146554231644","0.8858146554231644","0.8858146554231644","0.7937760186195374","0.7937760186195374","0.7937760186195374","0.7406722560524941","0.7406722560524941","0.7406722560524941","0.785439704656601","0.785439704656601","0.785439704656601","0.8726263999938965","0.8726263999938965","0.8726263999938965","1.0747920727729798","1.0747920727729798","1.0747920727729798","1.3248490977287293","1.3248490977287293","1.3248490977287293"
"60","1.6031308555603028","1.6031308555603028","1.6031308555603028","1.0955801850557327","1.0955801850557327","1.0955801850557327","0.892023453116417","0.892023453116417","0.892023453116417","0.8032230818271637","0.8032230818271637","0.8032230818271637","0.7335210812091827","0.7335210812091827","0.7335210812091827","0.8005012941360473","0.8005012941360473","0.8005012941360473","0.897997008562088","0.897997008562088","0.897997008562088","1.0877418276667594","1.0877418276667594","1.0877418276667594","1.3329216480255126","1.3329216480255126","1.3329216480255126"
"61","1.601794595718384","1.601794595718384","1.601794595718384","1.0885563212633134","1.0885563212633134","1.0885563212633134","0.8839857345819473","0.8839857345819473","0.8839857345819473","0.8025422006845474","0.8025422006845474","0.8025422006845474","0.7456074619293213","0.7456074619293213","0.7456074619293213","0.7827305489778519","0.7827305489778519","0.7827305489778519","0.8734523034095765","0.8734523034095765","0.8734523034095765","1.08030230820179","1.08030230820179","1.08030230820179","1.3209671920537949","1.3209671920537949","1.3209671920537949"
"62","1.5893161880970001","1.5893161880970001","1.5893161880970001","1.075250792503357","1.075250792503357","1.075250792503357","0.8884817796945572","0.8884817796945572","0.8884817796945572","0.7987654334306717","0.7987654334306717","0.7987654334306717","0.748923945426941","0.748923945426941","0.748923945426941","0.7836811879277229","0.7836811879277229","0.7836811879277229","0.8684004697203637","0.8684004697203637","0.8684004697203637","1.0849091202020644","1.0849091202020644","1.0849091202020644","1.3517800068855286","1.3517800068855286","1.3517800068855286"
"63","1.5920694196224212","1.5920694196224212","1.5920694196224212","1.0847046732902528","1.0847046732902528","1.0847046732902528","0.8920669680833817","0.8920669680833817","0.8920669680833817","0.7924344766139985","0.7924344766139985","0.7924344766139985","0.7355840891599655","0.7355840891599655","0.7355840891599655","0.7881900131702423","0.7881900131702423","0.7881900131702423","0.9046939209103584","0.9046939209103584","0.9046939209103584","1.1016288235783578","1.1016288235783578","1.1016288235783578","1.3696890699863433","1.3696890699863433","1.3696890699863433"
"64","1.6156086564064025","1.6156086564064025","1.6156086564064025","1.0685087621212006","1.0685087621212006","1.0685087621212006","0.8772551554441452","0.8772551554441452","0.8772551554441452","0.8014998066425324","0.8014998066425324","0.8014998066425324","0.7485475552082062","0.7485475552082062","0.7485475552082062","0.7923113107681274","0.7923113107681274","0.7923113107681274","0.8901557391881942","0.8901557391881942","0.8901557391881942","1.116443108022213","1.116443108022213","1.116443108022213","1.3631927263736725","1.3631927263736725","1.3631927263736725"
"65","1.584890412092209","1.584890412092209","1.584890412092209","1.0594144034385682","1.0594144034385682","1.0594144034385682","0.8912844967842102","0.8912844967842102","0.8912844967842102","0.7927840632200241","0.7927840632200241","0.7927840632200241","0.7470614978671074","0.7470614978671074","0.7470614978671074","0.7832901871204376","0.7832901871204376","0.7832901871204376","0.895226656794548","0.895226656794548","0.895226656794548","1.0963891664147376","1.0963891664147376","1.0963891664147376","1.3805271917581559","1.3805271917581559","1.3805271917581559"
"66","1.5855621635913848","1.5855621635913848","1.5855621635913848","1.0593074089288712","1.0593074089288712","1.0593074089288712","0.8785431778430939","0.8785431778430939","0.8785431778430939","0.7911391121149063","0.7911391121149063","0.7911391121149063","0.7457789573073387","0.7457789573073387","0.7457789573073387","0.7974273154139518","0.7974273154139518","0.7974273154139518","0.8817622756958008","0.8817622756958008","0.8817622756958008","1.10781888961792","1.10781888961792","1.10781888961792","1.3406523406505584","1.3406523406505584","1.3406523406505584"
"67","1.578287686109543","1.578287686109543","1.578287686109543","1.0604691594839095","1.0604691594839095","1.0604691594839095","0.8952220380306244","0.8952220380306244","0.8952220380306244","0.7928995096683502","0.7928995096683502","0.7928995096683502","0.7478858464956284","0.7478858464956284","0.7478858464956284","0.7908524060249329","0.7908524060249329","0.7908524060249329","0.8806618028879165","0.8806618028879165","0.8806618028879165","1.117092035114765","1.117092035114765","1.117092035114765","1.4149165648221969","1.4149165648221969","1.4149165648221969"
"68","1.5787854719161987","1.5787854719161987","1.5787854719161987","1.0690563410520553","1.0690563410520553","1.0690563410520553","0.886094132065773","0.886094132065773","0.886094132065773","0.7863425040245056","0.7863425040245056","0.7863425040245056","0.7471340948343277","0.7471340948343277","0.7471340948343277","0.8163185036182403","0.8163185036182403","0.8163185036182403","0.8981157249212265","0.8981157249212265","0.8981157249212265","1.1186594849824905","1.1186594849824905","1.1186594849824905","1.3774169558286666","1.3774169558286666","1.3774169558286666"
"69","1.5735362815856933","1.5735362815856933","1.5735362815856933","1.0596717274188996","1.0596717274188996","1.0596717274188996","0.888753068447113","0.888753068447113","0.888753068447113","0.7900095844268799","0.7900095844268799","0.7900095844268799","0.7454425910115242","0.7454425910115242","0.7454425910115242","0.8075680214166642","0.8075680214166642","0.8075680214166642","0.9019050115346908","0.9019050115346908","0.9019050115346908","1.1204457098245622","1.1204457098245622","1.1204457098245622","1.3736539417505265","1.3736539417505265","1.3736539417505265"
"70","1.5806312203407287","1.5806312203407287","1.5806312203407287","1.0569719570875167","1.0569719570875167","1.0569719570875167","0.8757933616638184","0.8757933616638184","0.8757933616638184","0.7922510004043579","0.7922510004043579","0.7922510004043579","0.7370707041025162","0.7370707041025162","0.7370707041025162","0.8097930467128753","0.8097930467128753","0.8097930467128753","0.8980036103725433","0.8980036103725433","0.8980036103725433","1.1174711126089096","1.1174711126089096","1.1174711126089096","1.3997904932498932","1.3997904932498932","1.3997904932498932"
"71","1.5846699917316436","1.5846699917316436","1.5846699917316436","1.058500321507454","1.058500321507454","1.058500321507454","0.8873032337427139","0.8873032337427139","0.8873032337427139","0.7913542437553406","0.7913542437553406","0.7913542437553406","0.7452080291509628","0.7452080291509628","0.7452080291509628","0.818079714179039","0.818079714179039","0.818079714179039","0.8984560930728912","0.8984560930728912","0.8984560930728912","1.1382766485214233","1.1382766485214233","1.1382766485214233","1.4192586481571197","1.4192586481571197","1.4192586481571197"
"72","1.5792716538906098","1.5792716538906098","1.5792716538906098","1.058378168940544","1.058378168940544","1.058378168940544","0.8747279989719391","0.8747279989719391","0.8747279989719391","0.7899032497406006","0.7899032497406006","0.7899032497406006","0.7446976780891419","0.7446976780891419","0.7446976780891419","0.8238334941864014","0.8238334941864014","0.8238334941864014","0.9117113095521927","0.9117113095521927","0.9117113095521927","1.1678939700126647","1.1678939700126647","1.1678939700126647","1.4216245102882386","1.4216245102882386","1.4216245102882386"
"73","1.547396879196167","1.547396879196167","1.547396879196167","1.0600719702243806","1.0600719702243806","1.0600719702243806","0.8778729945421219","0.8778729945421219","0.8778729945421219","0.7779711961746216","0.7779711961746216","0.7779711961746216","0.7466936618089676","0.7466936618089676","0.7466936618089676","0.809884284734726","0.809884284734726","0.809884284734726","0.896655586361885","0.896655586361885","0.896655586361885","1.1445286148786544","1.1445286148786544","1.1445286148786544","1.4488680481910705","1.4488680481910705","1.4488680481910705"
"74","1.5512077915668487","1.5512077915668487","1.5512077915668487","1.0533217704296112","1.0533217704296112","1.0533217704296112","0.8745307606458664","0.8745307606458664","0.8745307606458664","0.7922212219238282","0.7922212219238282","0.7922212219238282","0.7488535863161087","0.7488535863161087","0.7488535863161087","0.8108786863088607","0.8108786863088607","0.8108786863088607","0.9283360558748245","0.9283360558748245","0.9283360558748245","1.1646261417865753","1.1646261417865753","1.1646261417865753","1.3719537025690078","1.3719537025690078","1.3719537025690078"
"75","1.5667138254642488","1.5667138254642488","1.5667138254642488","1.0561994457244872","1.0561994457244872","1.0561994457244872","0.8653413051366806","0.8653413051366806","0.8653413051366806","0.7845148432254792","0.7845148432254792","0.7845148432254792","0.7482902491092682","0.7482902491092682","0.7482902491092682","0.8028185206651688","0.8028185206651688","0.8028185206651688","0.9138721549510955","0.9138721549510955","0.9138721549510955","1.169874890446663","1.169874890446663","1.169874890446663","1.4190001833438872","1.4190001833438872","1.4190001833438872"
"76","1.5590954852104186","1.5590954852104186","1.5590954852104186","1.0680911552906036","1.0680911552906036","1.0680911552906036","0.878193951845169","0.878193951845169","0.878193951845169","0.776401538848877","0.776401538848877","0.776401538848877","0.746894371509552","0.746894371509552","0.746894371509552","0.8028317296504974","0.8028317296504974","0.8028317296504974","0.9015547078847885","0.9015547078847885","0.9015547078847885","1.1801855450868606","1.1801855450868606","1.1801855450868606","1.4433511924743652","1.4433511924743652","1.4433511924743652"
"77","1.5749075257778167","1.5749075257778167","1.5749075257778167","1.0583448827266693","1.0583448827266693","1.0583448827266693","0.8659356242418289","0.8659356242418289","0.8659356242418289","0.7886268025636674","0.7886268025636674","0.7886268025636674","0.7522196751832962","0.7522196751832962","0.7522196751832962","0.812163547873497","0.812163547873497","0.812163547873497","0.9201957714557648","0.9201957714557648","0.9201957714557648","1.1998697566986083","1.1998697566986083","1.1998697566986083","1.495596621632576","1.495596621632576","1.495596621632576"
"78","1.5454154896736145","1.5454154896736145","1.5454154896736145","1.0347392791509629","1.0347392791509629","1.0347392791509629","0.8737472826242447","0.8737472826242447","0.8737472826242447","0.788230665922165","0.788230665922165","0.788230665922165","0.7469247505068779","0.7469247505068779","0.7469247505068779","0.8103781706094741","0.8103781706094741","0.8103781706094741","0.92869862139225","0.92869862139225","0.92869862139225","1.1845295077562332","1.1845295077562332","1.1845295077562332","1.4804477071762085","1.4804477071762085","1.4804477071762085"
"79","1.5453834593296052","1.5453834593296052","1.5453834593296052","1.0250789082050324","1.0250789082050324","1.0250789082050324","0.8907101100683212","0.8907101100683212","0.8907101100683212","0.7742436748743057","0.7742436748743057","0.7742436748743057","0.7514531481266021","0.7514531481266021","0.7514531481266021","0.8131537103652954","0.8131537103652954","0.8131537103652954","0.9151034021377563","0.9151034021377563","0.9151034021377563","1.183689472079277","1.183689472079277","1.183689472079277","1.4664743649959564","1.4664743649959564","1.4664743649959564"
"80","1.531673971414566","1.531673971414566","1.531673971414566","1.0465088504552842","1.0465088504552842","1.0465088504552842","0.8737965887784958","0.8737965887784958","0.8737965887784958","0.773359277844429","0.773359277844429","0.773359277844429","0.7493035113811493","0.7493035113811493","0.7493035113811493","0.81550217628479","0.81550217628479","0.81550217628479","0.9314987874031067","0.9314987874031067","0.9314987874031067","1.1684767401218414","1.1684767401218414","1.1684767401218414","1.4392232227325439","1.4392232227325439","1.4392232227325439"
"81","1.5343593108654021","1.5343593108654021","1.5343593108654021","1.0456339073181153","1.0456339073181153","1.0456339073181153","0.8650906330347061","0.8650906330347061","0.8650906330347061","0.7833291268348694","0.7833291268348694","0.7833291268348694","0.7453838777542114","0.7453838777542114","0.7453838777542114","0.8075000160932541","0.8075000160932541","0.8075000160932541","0.9315614151954651","0.9315614151954651","0.9315614151954651","1.1699230980873108","1.1699230980873108","1.1699230980873108","1.4611140310764312","1.4611140310764312","1.4611140310764312"
"82","1.5247090506553649","1.5247090506553649","1.5247090506553649","1.0480088847875595","1.0480088847875595","1.0480088847875595","0.8751211374998092","0.8751211374998092","0.8751211374998092","0.7843797045946121","0.7843797045946121","0.7843797045946121","0.7509634566307067","0.7509634566307067","0.7509634566307067","0.811775187253952","0.811775187253952","0.811775187253952","0.9538301539421081","0.9538301539421081","0.9538301539421081","1.2103613072633743","1.2103613072633743","1.2103613072633743","1.4423823106288909","1.4423823106288909","1.4423823106288909"
"83","1.5317307698726654","1.5317307698726654","1.5317307698726654","1.0444725394248962","1.0444725394248962","1.0444725394248962","0.8646465504169464","0.8646465504169464","0.8646465504169464","0.7821151840686799","0.7821151840686799","0.7821151840686799","0.7474422389268875","0.7474422389268875","0.7474422389268875","0.8281848973035812","0.8281848973035812","0.8281848973035812","0.9295892286300659","0.9295892286300659","0.9295892286300659","1.1815804755687713","1.1815804755687713","1.1815804755687713","1.505340895652771","1.505340895652771","1.505340895652771"
"84","1.5333368599414825","1.5333368599414825","1.5333368599414825","1.0490098410844804","1.0490098410844804","1.0490098410844804","0.8710998475551606","0.8710998475551606","0.8710998475551606","0.7761723822355271","0.7761723822355271","0.7761723822355271","0.7482394695281982","0.7482394695281982","0.7482394695281982","0.8223458296060562","0.8223458296060562","0.8223458296060562","0.92825858771801","0.92825858771801","0.92825858771801","1.2244692546129228","1.2244692546129228","1.2244692546129228","1.4807489448785782","1.4807489448785782","1.4807489448785782"
"85","1.5432426679134368","1.5432426679134368","1.5432426679134368","1.0355921351909638","1.0355921351909638","1.0355921351909638","0.8740540844202042","0.8740540844202042","0.8740540844202042","0.7769573998451232","0.7769573998451232","0.7769573998451232","0.7420712119340896","0.7420712119340896","0.7420712119340896","0.8047099140286446","0.8047099140286446","0.8047099140286446","0.9498715674877167","0.9498715674877167","0.9498715674877167","1.221650173664093","1.221650173664093","1.221650173664093","1.5014880681037903","1.5014880681037903","1.5014880681037903"
"86","1.554888117313385","1.554888117313385","1.554888117313385","1.033233413696289","1.033233413696289","1.033233413696289","0.8644656205177307","0.8644656205177307","0.8644656205177307","0.781087504029274","0.781087504029274","0.781087504029274","0.7500597858428955","0.7500597858428955","0.7500597858428955","0.818555599451065","0.818555599451065","0.818555599451065","0.9359253495931625","0.9359253495931625","0.9359253495931625","1.2145127165317535","1.2145127165317535","1.2145127165317535","1.4978181028366089","1.4978181028366089","1.4978181028366089"
"87","1.508771517276764","1.508771517276764","1.508771517276764","1.0326358050107955","1.0326358050107955","1.0326358050107955","0.8611275660991669","0.8611275660991669","0.8611275660991669","0.7847772639989853","0.7847772639989853","0.7847772639989853","0.7543809151649475","0.7543809151649475","0.7543809151649475","0.8317267167568206","0.8317267167568206","0.8317267167568206","0.9325336009263993","0.9325336009263993","0.9325336009263993","1.217040622830391","1.217040622830391","1.217040622830391","1.5019295638799668","1.5019295638799668","1.5019295638799668"
"88","1.5269435298442842","1.5269435298442842","1.5269435298442842","1.0463275921344757","1.0463275921344757","1.0463275921344757","0.8534216523170471","0.8534216523170471","0.8534216523170471","0.7824098324775696","0.7824098324775696","0.7824098324775696","0.7443142360448838","0.7443142360448838","0.7443142360448838","0.8212623012065887","0.8212623012065887","0.8212623012065887","0.9458789646625518","0.9458789646625518","0.9458789646625518","1.2137246549129486","1.2137246549129486","1.2137246549129486","1.5446378445625306","1.5446378445625306","1.5446378445625306"
"89","1.5086832404136659","1.5086832404136659","1.5086832404136659","1.0374369472265244","1.0374369472265244","1.0374369472265244","0.8650480645895005","0.8650480645895005","0.8650480645895005","0.7771081906557084","0.7771081906557084","0.7771081906557084","0.7507105296850205","0.7507105296850205","0.7507105296850205","0.8256525576114655","0.8256525576114655","0.8256525576114655","0.9586506295204162","0.9586506295204162","0.9586506295204162","1.2144568812847139","1.2144568812847139","1.2144568812847139","1.5195092481374741","1.5195092481374741","1.5195092481374741"
"90","1.5180577373504638","1.5180577373504638","1.5180577373504638","1.0357595628499985","1.0357595628499985","1.0357595628499985","0.86122911632061","0.86122911632061","0.86122911632061","0.78561747610569","0.78561747610569","0.78561747610569","0.7442331296205521","0.7442331296205521","0.7442331296205521","0.829417120218277","0.829417120218277","0.829417120218277","0.9475579053163529","0.9475579053163529","0.9475579053163529","1.2163500648736953","1.2163500648736953","1.2163500648736953","1.5412409967184066","1.5412409967184066","1.5412409967184066"
"91","1.523277896642685","1.523277896642685","1.523277896642685","1.0223440581560135","1.0223440581560135","1.0223440581560135","0.8704917645454406","0.8704917645454406","0.8704917645454406","0.7761489099264145","0.7761489099264145","0.7761489099264145","0.7523825842142106","0.7523825842142106","0.7523825842142106","0.8342781752347946","0.8342781752347946","0.8342781752347946","0.9827020335197448","0.9827020335197448","0.9827020335197448","1.2271987062692642","1.2271987062692642","1.2271987062692642","1.5049863010644913","1.5049863010644913","1.5049863010644913"
"92","1.5175884795188903","1.5175884795188903","1.5175884795188903","1.0265801203250886","1.0265801203250886","1.0265801203250886","0.858707275390625","0.858707275390625","0.858707275390625","0.787000703215599","0.787000703215599","0.787000703215599","0.7482244175672531","0.7482244175672531","0.7482244175672531","0.8393510401248931","0.8393510401248931","0.8393510401248931","0.9679708981513977","0.9679708981513977","0.9679708981513977","1.2593761092424394","1.2593761092424394","1.2593761092424394","1.5179951125383377","1.5179951125383377","1.5179951125383377"
"93","1.4952371740341186","1.4952371740341186","1.4952371740341186","1.0199672889709472","1.0199672889709472","1.0199672889709472","0.8652333110570908","0.8652333110570908","0.8652333110570908","0.7752331912517547","0.7752331912517547","0.7752331912517547","0.7526371216773987","0.7526371216773987","0.7526371216773987","0.8273117071390153","0.8273117071390153","0.8273117071390153","0.9624503308534622","0.9624503308534622","0.9624503308534622","1.2393668895959855","1.2393668895959855","1.2393668895959855","1.603620840907097","1.603620840907097","1.603620840907097"
"94","1.503120275735855","1.503120275735855","1.503120275735855","1.0290867620706559","1.0290867620706559","1.0290867620706559","0.8598254680633545","0.8598254680633545","0.8598254680633545","0.7771040469408035","0.7771040469408035","0.7771040469408035","0.7533549845218659","0.7533549845218659","0.7533549845218659","0.8318550664186478","0.8318550664186478","0.8318550664186478","0.9419929972290992","0.9419929972290992","0.9419929972290992","1.2502273386716842","1.2502273386716842","1.2502273386716842","1.5615151703357697","1.5615151703357697","1.5615151703357697"
"95","1.5229022979736329","1.5229022979736329","1.5229022979736329","1.031620289683342","1.031620289683342","1.031620289683342","0.8544302660226822","0.8544302660226822","0.8544302660226822","0.7717781335115432","0.7717781335115432","0.7717781335115432","0.743479660153389","0.743479660153389","0.743479660153389","0.8333903205394745","0.8333903205394745","0.8333903205394745","0.9636289858818055","0.9636289858818055","0.9636289858818055","1.2759945005178452","1.2759945005178452","1.2759945005178452","1.5967148369550705","1.5967148369550705","1.5967148369550705"
"96","1.4765820860862733","1.4765820860862733","1.4765820860862733","1.0226059311628342","1.0226059311628342","1.0226059311628342","0.8740031051635743","0.8740031051635743","0.8740031051635743","0.7826865422725677","0.7826865422725677","0.7826865422725677","0.7550603699684143","0.7550603699684143","0.7550603699684143","0.8368070101737977","0.8368070101737977","0.8368070101737977","0.9577835845947266","0.9577835845947266","0.9577835845947266","1.2524686694145202","1.2524686694145202","1.2524686694145202","1.5684155160188675","1.5684155160188675","1.5684155160188675"
"97","1.4979642939567566","1.4979642939567566","1.4979642939567566","1.015271834731102","1.015271834731102","1.015271834731102","0.8513739734888077","0.8513739734888077","0.8513739734888077","0.7849723267555236","0.7849723267555236","0.7849723267555236","0.7551290544867516","0.7551290544867516","0.7551290544867516","0.841070973277092","0.841070973277092","0.841070973277092","0.9543692880868911","0.9543692880868911","0.9543692880868911","1.2353474116325378","1.2353474116325378","1.2353474116325378","1.5780871355533599","1.5780871355533599","1.5780871355533599"
"98","1.4905847132205963","1.4905847132205963","1.4905847132205963","1.0258182615041733","1.0258182615041733","1.0258182615041733","0.858346825838089","0.858346825838089","0.858346825838089","0.7874293977022171","0.7874293977022171","0.7874293977022171","0.7611067193746567","0.7611067193746567","0.7611067193746567","0.8179361099004745","0.8179361099004745","0.8179361099004745","0.9665260434150695","0.9665260434150695","0.9665260434150695","1.2264327657222749","1.2264327657222749","1.2264327657222749","1.533200975060463","1.533200975060463","1.533200975060463"
"99","1.4851329696178437","1.4851329696178437","1.4851329696178437","1.013350143432617","1.013350143432617","1.013350143432617","0.8534828364849091","0.8534828364849091","0.8534828364849091","0.7884595268964767","0.7884595268964767","0.7884595268964767","0.7663548463582992","0.7663548463582992","0.7663548463582992","0.82186199426651","0.82186199426651","0.82186199426651","0.9544655907154084","0.9544655907154084","0.9544655907154084","1.240964121222496","1.240964121222496","1.240964121222496","1.5773920476436616","1.5773920476436616","1.5773920476436616"
"100","1.5006098103523255","1.5006098103523255","1.5006098103523255","1.0164462798833847","1.0164462798833847","1.0164462798833847","0.864347186088562","0.864347186088562","0.864347186088562","0.7834405303001404","0.7834405303001404","0.7834405303001404","0.7525217139720917","0.7525217139720917","0.7525217139720917","0.8274082291126251","0.8274082291126251","0.8274082291126251","0.9606924843788147","0.9606924843788147","0.9606924843788147","1.2445020726323128","1.2445020726323128","1.2445020726323128","1.5741048294305802","1.5741048294305802","1.5741048294305802"
